loan_id,customer_id,origination_date,loan_amount,term_months,interest_rate,loan_grade,purpose,status,last_payment_date,remaining_balance,payments_made,age,annual_income,employment_length_yrs,home_ownership,state,credit_score,is_default,is_delinquent,orig_year,orig_quarter,orig_yrq,income_band,age_band
L04067,B00633,2024-05-14,21600,36,17.76,D,Debt Consolidation,Current,2024-11-27,17400.0,7,40,60836,5,MORTGAGE,AZ,640,0,0,2024,2,2024-Q2,3_55K-80K,3_35-44
L04068,B03682,2023-09-11,17900,36,26.03,F,Debt Consolidation,Current,2024-12-03,10441.67,15,37,57724,4,MORTGAGE,AL,620,0,0,2023,3,2023-Q3,3_55K-80K,3_35-44
L04069,B00415,2022-02-13,10100,48,16.71,D,Medical,Current,2024-12-11,2945.83,34,45,24353,10,MORTGAGE,PA,669,0,0,2022,1,2022-Q1,1_Under 35K,4_45-54
L04070,B03207,2021-07-18,29900,48,12.63,C,Medical,Current,2024-12-31,4360.42,41,32,116626,1,MORTGAGE,FL,720,0,0,2021,3,2021-Q3,4_80K-120K,2_26-34
L04071,B01543,2021-02-22,32800,48,12.78,C,Debt Consolidation,Current,2024-12-06,1366.67,46,61,164572,2,OWN,NC,700,0,0,2021,1,2021-Q1,5_Over 120K,5_55-64
L04072,B00772,2022-02-28,23200,60,21.16,E,Debt Consolidation,Default,2024-10-13,7709.61,17,35,203485,8,MORTGAGE,TX,679,1,0,2022,1,2022-Q1,5_Over 120K,3_35-44
L04073,B04480,2021-12-16,18900,60,13.73,C,Personal,Late (90+ days),2024-09-07,8925.48,18,54,43356,10,MORTGAGE,PA,700,0,1,2021,4,2021-Q4,2_35K-55K,4_45-54
L04074,B02588,2024-07-31,4200,48,17.74,D,Debt Consolidation,Current,2024-12-26,3762.5,5,39,18000,3,RENT,MO,665,0,0,2024,3,2024-Q3,1_Under 35K,3_35-44
L04075,B00487,2022-08-21,21700,24,16.39,D,Business,Fully Paid,2024-07-08,0.0,24,34,43409,2,RENT,VA,647,0,0,2022,3,2022-Q3,2_35K-55K,2_26-34
L04076,B01780,2021-06-17,18900,60,21.15,E,Home Improvement,Current,2024-12-30,5670.0,42,33,50574,8,RENT,FL,652,0,0,2021,2,2021-Q2,2_35K-55K,2_26-34
L04077,B00030,2023-08-28,12000,60,21.11,E,Home Improvement,Current,2024-12-17,8800.0,16,38,36205,4,RENT,AZ,632,0,0,2023,3,2023-Q3,2_35K-55K,3_35-44
L04078,B00130,2021-08-25,21500,48,16.45,D,Debt Consolidation,Current,2024-12-04,3583.33,40,35,61940,8,RENT,TX,639,0,0,2021,3,2021-Q3,3_55K-80K,3_35-44
L04079,B04215,2022-09-24,40000,36,8.27,A,Debt Consolidation,Current,2024-12-27,10000.0,27,42,90151,6,RENT,NY,769,0,0,2022,3,2022-Q3,4_80K-120K,3_35-44
L04080,B02375,2023-03-26,4800,36,21.94,E,Home Improvement,Current,2024-12-16,2000.0,21,55,23365,6,RENT,CA,628,0,0,2023,1,2023-Q1,1_Under 35K,5_55-64
L04081,B03984,2023-08-23,5100,48,14.47,C,Debt Consolidation,Default,2024-10-12,1297.25,5,28,23655,2,RENT,NY,716,1,0,2023,3,2023-Q3,1_Under 35K,2_26-34
L04082,B03142,2023-09-29,23200,60,17.15,D,Personal,Current,2024-12-21,17400.0,15,21,51491,3,RENT,MI,620,0,0,2023,3,2023-Q3,2_35K-55K,1_21-25
L04083,B00208,2024-09-15,9500,48,20.99,E,Auto,Late (60-89 days),2024-09-08,6684.11,2,48,37561,9,MORTGAGE,CA,639,0,1,2024,3,2024-Q3,2_35K-55K,4_45-54
L04084,B04187,2022-06-27,7200,48,25.79,F,Debt Consolidation,Late (90+ days),2024-09-13,4256.27,24,70,26459,2,MORTGAGE,CA,630,0,1,2022,2,2022-Q2,1_Under 35K,6_65+
L04085,B04216,2021-07-06,20300,36,8.9,B,Personal,Fully Paid,2024-11-15,0.0,36,48,66945,8,RENT,CA,713,0,0,2021,3,2021-Q3,3_55K-80K,4_45-54
L04086,B00982,2024-08-07,29400,36,16.35,D,Auto,Current,2024-12-25,26133.33,4,47,62807,8,MORTGAGE,NC,645,0,0,2024,3,2024-Q3,3_55K-80K,4_45-54
L04087,B04303,2024-01-20,28000,48,16.08,D,Home Improvement,Default,2024-11-24,6787.18,6,30,64418,7,RENT,FL,671,1,0,2024,1,2024-Q1,3_55K-80K,2_26-34
L04088,B02172,2023-03-05,11300,24,14.08,C,Business,Current,2024-12-01,1412.5,21,41,33991,5,MORTGAGE,OK,703,0,0,2023,1,2023-Q1,1_Under 35K,3_35-44
L04089,B00112,2022-01-14,7000,48,22.17,E,Debt Consolidation,Current,2024-12-04,1895.83,35,41,18000,2,RENT,WI,621,0,0,2022,1,2022-Q1,1_Under 35K,3_35-44
L04090,B01410,2023-01-30,11600,48,20.65,E,Debt Consolidation,Late (90+ days),2024-11-25,4549.16,14,38,29859,9,RENT,WA,660,0,1,2023,1,2023-Q1,1_Under 35K,3_35-44
L04091,B00706,2023-02-21,18900,36,21.42,E,Debt Consolidation,Current,2024-12-10,7350.0,22,49,77263,3,RENT,NY,642,0,0,2023,1,2023-Q1,3_55K-80K,4_45-54
L04092,B02780,2023-01-27,18800,24,25.82,F,Vacation,Current,2024-12-15,783.33,23,47,74868,9,RENT,CA,595,0,0,2023,1,2023-Q1,3_55K-80K,4_45-54
L04093,B04200,2022-01-18,3400,60,17.94,D,Debt Consolidation,Default,2024-09-29,1437.35,13,48,25610,3,RENT,WA,644,1,0,2022,1,2022-Q1,1_Under 35K,4_45-54
L04094,B02601,2023-07-02,21900,36,16.45,D,Home Improvement,Current,2024-12-25,11558.33,17,21,43433,10,MORTGAGE,NC,632,0,0,2023,3,2023-Q3,2_35K-55K,1_21-25
L04095,B02616,2021-04-02,10800,36,21.59,E,Medical,Fully Paid,2024-08-02,0.0,36,50,38624,10,RENT,TX,647,0,0,2021,2,2021-Q2,2_35K-55K,4_45-54
L04096,B02975,2022-06-24,16300,48,18.22,D,Business,Current,2024-12-16,6112.5,30,52,46516,9,RENT,IL,696,0,0,2022,2,2022-Q2,2_35K-55K,4_45-54
L04097,B00848,2023-06-20,7300,60,17.52,D,Business,Current,2024-12-10,5110.0,18,71,18000,10,MORTGAGE,WI,677,0,0,2023,2,2023-Q2,1_Under 35K,6_65+
L04098,B02944,2023-08-11,18700,60,17.06,D,Personal,Current,2024-12-28,13713.33,16,39,75622,5,MORTGAGE,AL,605,0,0,2023,3,2023-Q3,3_55K-80K,3_35-44
L04099,B03221,2022-06-24,11600,36,21.44,E,Personal,Current,2024-12-10,1933.33,30,29,44595,3,MORTGAGE,MN,651,0,0,2022,2,2022-Q2,2_35K-55K,2_26-34
L04100,B00169,2022-04-09,7700,36,16.03,D,Debt Consolidation,Current,2024-11-28,855.56,32,39,30610,9,MORTGAGE,VA,667,0,0,2022,2,2022-Q2,1_Under 35K,3_35-44
L04101,B00985,2022-07-05,1000,60,21.22,E,Personal,Current,2024-12-16,516.67,29,41,18000,3,RENT,TX,622,0,0,2022,3,2022-Q3,1_Under 35K,3_35-44
L04102,B01108,2024-03-01,13600,48,26.58,F,Debt Consolidation,Current,2024-12-27,11050.0,9,29,39806,7,MORTGAGE,CA,600,0,0,2024,1,2024-Q1,2_35K-55K,2_26-34
L04103,B02568,2021-05-07,26000,48,22.03,E,Auto,Late (90+ days),2024-08-11,12970.1,29,49,43775,0,RENT,OK,593,0,1,2021,2,2021-Q2,2_35K-55K,4_45-54
L04104,B00107,2021-11-06,11900,36,21.17,E,Debt Consolidation,Fully Paid,2024-11-07,0.0,36,64,40544,7,MORTGAGE,OK,643,0,0,2021,4,2021-Q4,2_35K-55K,5_55-64
L04105,B02706,2024-09-28,15800,36,13.83,C,Medical,Current,2024-12-03,14483.33,3,54,53436,8,MORTGAGE,WA,699,0,0,2024,3,2024-Q3,2_35K-55K,4_45-54
L04106,B02079,2021-07-18,17500,36,21.06,E,Debt Consolidation,Fully Paid,2024-07-06,0.0,36,40,56362,5,RENT,TX,620,0,0,2021,3,2021-Q3,3_55K-80K,3_35-44
L04107,B03619,2021-06-25,16500,36,17.76,D,Personal,Fully Paid,2024-10-31,0.0,36,56,43141,9,RENT,TN,702,0,0,2021,2,2021-Q2,2_35K-55K,5_55-64
L04108,B04343,2024-09-30,20800,36,13.89,C,Home Improvement,Current,2024-12-26,19066.67,3,65,47163,4,OWN,PA,711,0,0,2024,3,2024-Q3,2_35K-55K,6_65+
L04109,B02974,2022-12-06,25900,60,14.07,C,Debt Consolidation,Current,2024-12-28,15540.0,24,65,98808,8,MORTGAGE,LA,718,0,0,2022,4,2022-Q4,4_80K-120K,6_65+
L04110,B01554,2024-01-14,31200,36,14.76,C,Debt Consolidation,Current,2024-12-29,21666.67,11,32,78426,1,OWN,TX,651,0,0,2024,1,2024-Q1,3_55K-80K,2_26-34
L04111,B02003,2023-04-28,21200,36,22.42,E,Debt Consolidation,Current,2024-12-07,9422.22,20,32,62393,0,OWN,FL,605,0,0,2023,2,2023-Q2,3_55K-80K,2_26-34
L04112,B00498,2024-04-22,38100,36,6.71,A,Business,Current,2024-12-11,29633.33,8,39,271604,5,MORTGAGE,MO,832,0,0,2024,2,2024-Q2,5_Over 120K,3_35-44
L04113,B04400,2022-04-11,27400,48,21.57,E,Business,Current,2024-12-27,9133.33,32,53,69067,2,MORTGAGE,LA,624,0,0,2022,2,2022-Q2,3_55K-80K,4_45-54
L04114,B01422,2024-02-08,13200,60,11.46,B,Debt Consolidation,Late (90+ days),2024-10-30,6111.57,5,54,53568,10,RENT,CA,693,0,1,2024,1,2024-Q1,2_35K-55K,4_45-54
L04115,B03475,2021-05-05,15000,48,11.03,B,Home Improvement,Current,2024-12-28,1562.5,43,33,51223,2,MORTGAGE,NC,719,0,0,2021,2,2021-Q2,2_35K-55K,2_26-34
L04116,B04412,2023-03-04,12400,60,15.97,D,Home Improvement,Current,2024-12-03,8060.0,21,41,31220,9,OWN,CA,633,0,0,2023,1,2023-Q1,1_Under 35K,3_35-44
L04117,B04374,2023-12-07,13900,60,6.85,A,Home Improvement,Current,2024-12-28,11120.0,12,43,41549,3,RENT,NC,772,0,0,2023,4,2023-Q4,2_35K-55K,3_35-44
L04118,B00542,2023-05-08,8300,60,17.23,D,Debt Consolidation,Late (90+ days),2024-09-15,5427.03,11,28,19326,4,RENT,CA,715,0,1,2023,2,2023-Q2,1_Under 35K,2_26-34
L04119,B00789,2024-01-02,11400,36,17.24,D,Business,Current,2024-12-04,7916.67,11,41,35142,1,RENT,PA,672,0,0,2024,1,2024-Q1,2_35K-55K,3_35-44
L04120,B00356,2023-08-31,40000,36,9.49,B,Medical,Current,2024-12-27,22222.22,16,29,177905,9,MORTGAGE,CA,712,0,0,2023,3,2023-Q3,5_Over 120K,2_26-34
L04121,B03975,2024-03-18,9100,36,26.06,F,Debt Consolidation,Default,2024-11-05,6190.67,3,46,63766,2,RENT,WI,620,1,0,2024,1,2024-Q1,3_55K-80K,4_45-54
L04122,B01227,2022-04-28,6900,36,22.09,E,Personal,Late (30-59 days),2024-11-17,4420.83,29,42,18000,10,RENT,CA,625,0,1,2022,2,2022-Q2,1_Under 35K,3_35-44
L04123,B00250,2023-09-03,11100,48,13.2,C,Debt Consolidation,Current,2024-11-26,7631.25,15,46,51730,1,RENT,GA,696,0,0,2023,3,2023-Q3,2_35K-55K,4_45-54
L04124,B04199,2022-09-05,21600,36,14.24,C,Personal,Current,2024-12-28,5400.0,27,21,46300,1,MORTGAGE,GA,672,0,0,2022,3,2022-Q3,2_35K-55K,1_21-25
L04125,B03396,2021-06-11,12100,48,16.83,D,Medical,Default,2024-09-17,5570.39,23,25,36241,4,RENT,NY,648,1,0,2021,2,2021-Q2,2_35K-55K,1_21-25
L04126,B03970,2023-03-20,11200,36,10.87,B,Personal,Current,2024-12-07,4666.67,21,57,35908,0,MORTGAGE,TX,698,0,0,2023,1,2023-Q1,2_35K-55K,5_55-64
L04127,B00532,2021-03-13,25700,36,12.98,C,Home Improvement,Fully Paid,2024-08-21,0.0,36,22,97722,0,MORTGAGE,NC,706,0,0,2021,1,2021-Q1,4_80K-120K,1_21-25
L04128,B00559,2023-10-26,19000,36,14.17,C,Business,Current,2024-12-25,11611.11,14,46,45425,9,MORTGAGE,PA,704,0,0,2023,4,2023-Q4,2_35K-55K,4_45-54
L04129,B01620,2024-03-15,16600,60,17.92,D,Auto,Current,2024-12-05,14110.0,9,55,40568,7,MORTGAGE,CA,638,0,0,2024,1,2024-Q1,2_35K-55K,5_55-64
L04130,B01292,2023-11-25,5700,48,20.89,E,Debt Consolidation,Late (60-89 days),2024-10-03,3685.51,10,71,18000,2,RENT,GA,627,0,1,2023,4,2023-Q4,1_Under 35K,6_65+
L04131,B03125,2024-03-16,40000,60,8.03,A,Home Improvement,Current,2024-12-31,34000.0,9,40,219049,8,RENT,TX,787,0,0,2024,1,2024-Q1,5_Over 120K,3_35-44
L04132,B04114,2024-06-24,16600,60,14.09,C,Auto,Default,2024-08-07,11145.16,3,23,44723,2,OWN,IL,663,1,0,2024,2,2024-Q2,2_35K-55K,1_21-25
L04133,B01128,2021-10-29,29700,36,26.38,F,Debt Consolidation,Fully Paid,2024-08-25,0.0,36,32,82773,4,MORTGAGE,IL,588,0,0,2021,4,2021-Q4,4_80K-120K,2_26-34
L04134,B04248,2021-09-04,18200,36,17.94,D,Debt Consolidation,Fully Paid,2024-08-05,0.0,36,68,42199,3,MORTGAGE,NC,678,0,0,2021,3,2021-Q3,2_35K-55K,6_65+
L04135,B03912,2023-07-09,40000,48,15.64,D,Medical,Current,2024-12-04,25833.33,17,44,85265,10,RENT,CA,674,0,0,2023,3,2023-Q3,4_80K-120K,3_35-44
L04136,B01108,2021-12-21,15100,48,25.59,F,Debt Consolidation,Current,2024-12-25,3775.0,36,29,39806,7,MORTGAGE,CA,600,0,0,2021,4,2021-Q4,2_35K-55K,2_26-34
L04137,B01688,2021-12-09,35300,36,14.68,C,Personal,Fully Paid,2024-09-06,0.0,36,44,93145,7,MORTGAGE,NY,704,0,0,2021,4,2021-Q4,4_80K-120K,3_35-44
L04138,B04472,2022-03-10,40000,36,14.29,C,Debt Consolidation,Current,2024-12-30,3333.33,33,57,110604,10,OWN,TX,702,0,0,2022,1,2022-Q1,4_80K-120K,5_55-64
L04139,B04304,2022-01-30,17300,48,26.0,F,Auto,Default,2024-08-07,10790.14,18,50,69515,5,RENT,CT,636,1,0,2022,1,2022-Q1,3_55K-80K,4_45-54
L04140,B03476,2021-09-16,19300,36,11.45,B,Medical,Fully Paid,2024-07-22,0.0,36,26,58484,4,MORTGAGE,NY,693,0,0,2021,3,2021-Q3,3_55K-80K,2_26-34
L04141,B02578,2021-03-29,30900,60,18.09,D,Business,Current,2024-12-10,7725.0,45,53,152194,9,MORTGAGE,NY,693,0,0,2021,1,2021-Q1,5_Over 120K,4_45-54
L04142,B02533,2023-05-18,24600,48,22.24,E,Debt Consolidation,Current,2024-12-19,14862.5,19,48,64569,9,OWN,IL,651,0,0,2023,2,2023-Q2,3_55K-80K,4_45-54
L04143,B04218,2021-06-10,19800,36,21.77,E,Home Improvement,Fully Paid,2024-11-04,0.0,36,36,53133,4,MORTGAGE,TN,635,0,0,2021,2,2021-Q2,2_35K-55K,3_35-44
L04144,B02030,2023-06-11,16800,36,26.48,F,Personal,Current,2024-12-25,8400.0,18,36,31529,8,RENT,CA,637,0,0,2023,2,2023-Q2,1_Under 35K,3_35-44
L04145,B01144,2022-02-18,40000,48,17.71,D,Business,Current,2024-12-31,11666.67,34,43,103523,1,OWN,AZ,689,0,0,2022,1,2022-Q1,4_80K-120K,3_35-44
L04146,B04347,2024-07-08,7700,48,26.39,F,Debt Consolidation,Late (90+ days),2024-11-14,5105.01,2,41,40576,10,MORTGAGE,TN,622,0,1,2024,3,2024-Q3,2_35K-55K,3_35-44
L04147,B03744,2021-10-30,38700,48,10.67,B,Debt Consolidation,Current,2024-12-19,8062.5,38,44,102357,9,MORTGAGE,MA,738,0,0,2021,4,2021-Q4,4_80K-120K,3_35-44
L04148,B03591,2024-05-03,11600,48,12.9,C,Debt Consolidation,Default,2024-07-08,2595.78,3,54,27508,8,MORTGAGE,VA,698,1,0,2024,2,2024-Q2,1_Under 35K,4_45-54
L04149,B03799,2022-06-13,15800,48,12.73,C,Home Improvement,Current,2024-12-23,5925.0,30,30,44224,3,RENT,AL,682,0,0,2022,2,2022-Q2,2_35K-55K,2_26-34
L04150,B01748,2022-10-17,20600,36,17.13,D,Personal,Default,2024-07-24,9083.17,3,48,69791,1,OWN,FL,653,1,0,2022,4,2022-Q4,3_55K-80K,4_45-54
L04151,B00218,2021-05-18,40000,60,13.51,C,Personal,Current,2024-12-15,11333.33,43,39,94027,10,RENT,FL,691,0,0,2021,2,2021-Q2,4_80K-120K,3_35-44
L04152,B02811,2021-06-28,14700,36,18.23,D,Debt Consolidation,Fully Paid,2024-09-02,0.0,36,40,38267,5,MORTGAGE,AZ,641,0,0,2021,2,2021-Q2,2_35K-55K,3_35-44
L04153,B03416,2023-03-06,11800,24,22.58,E,Auto,Late (90+ days),2024-08-16,4694.07,13,40,49081,5,RENT,CA,658,0,1,2023,1,2023-Q1,2_35K-55K,3_35-44
L04154,B01717,2024-02-14,22300,36,16.15,D,Personal,Default,2024-07-31,10344.26,3,45,49351,1,RENT,NY,615,1,0,2024,1,2024-Q1,2_35K-55K,4_45-54
L04155,B00290,2023-03-25,17800,36,22.06,E,Home Improvement,Current,2024-12-03,7416.67,21,34,44638,5,MORTGAGE,WA,674,0,0,2023,1,2023-Q1,2_35K-55K,2_26-34
L04156,B03269,2024-02-05,20200,36,17.71,D,Personal,Current,2024-12-20,14588.89,10,44,71797,1,MORTGAGE,CA,629,0,0,2024,1,2024-Q1,3_55K-80K,3_35-44
L04157,B02744,2022-10-30,9200,48,21.37,E,Auto,Current,2024-12-16,4216.67,26,48,34415,6,RENT,IL,658,0,0,2022,4,2022-Q4,1_Under 35K,4_45-54
L04158,B00610,2022-07-20,13600,24,17.44,D,Debt Consolidation,Fully Paid,2024-10-27,0.0,24,59,51256,10,MORTGAGE,NY,676,0,0,2022,3,2022-Q3,2_35K-55K,5_55-64
L04159,B02354,2023-12-01,8900,60,28.53,F,Business,Default,2024-11-20,3628.54,5,25,18974,2,MORTGAGE,SC,619,1,0,2023,4,2023-Q4,1_Under 35K,1_21-25
L04160,B00536,2023-07-28,40000,48,10.39,B,Debt Consolidation,Current,2024-12-28,25833.33,17,42,182937,6,MORTGAGE,WA,751,0,0,2023,3,2023-Q3,5_Over 120K,3_35-44
L04161,B03292,2021-01-26,14200,36,20.01,E,Medical,Fully Paid,2024-10-30,0.0,36,21,31684,8,RENT,PA,637,0,0,2021,1,2021-Q1,1_Under 35K,1_21-25
L04162,B03758,2024-06-30,20600,36,14.69,C,Auto,Current,2024-12-12,17166.67,6,66,55603,2,MORTGAGE,NY,702,0,0,2024,2,2024-Q2,3_55K-80K,6_65+
L04163,B00757,2024-04-18,10800,36,21.8,E,Personal,Current,2024-12-04,8400.0,8,47,39071,1,OWN,NY,673,0,0,2024,2,2024-Q2,2_35K-55K,4_45-54
L04164,B03850,2023-12-07,26400,36,21.89,E,Debt Consolidation,Current,2024-11-29,17600.0,12,24,99335,2,MORTGAGE,FL,600,0,0,2023,4,2023-Q4,4_80K-120K,1_21-25
L04165,B00354,2023-05-10,24600,24,27.77,F,Business,Current,2024-12-09,5125.0,19,40,53203,1,MORTGAGE,OH,634,0,0,2023,2,2023-Q2,2_35K-55K,3_35-44
L04166,B03892,2021-08-19,18200,24,20.63,E,Debt Consolidation,Charged Off,2024-09-13,8039.56,15,48,45961,9,MORTGAGE,CA,602,1,0,2021,3,2021-Q3,2_35K-55K,4_45-54
L04167,B04331,2023-04-29,12700,36,11.51,B,Auto,Current,2024-11-27,5644.44,20,50,39713,5,RENT,TN,750,0,0,2023,2,2023-Q2,2_35K-55K,4_45-54
L04168,B00306,2021-11-03,7100,36,26.36,F,Medical,Charged Off,2024-10-25,1716.5,22,43,20378,5,RENT,MI,594,1,0,2021,4,2021-Q4,1_Under 35K,3_35-44
L04169,B02996,2021-10-31,16900,24,8.69,B,Debt Consolidation,Fully Paid,2024-10-25,0.0,24,42,37229,9,MORTGAGE,CT,693,0,0,2021,4,2021-Q4,2_35K-55K,3_35-44
L04170,B03709,2024-03-06,11000,60,20.31,E,Business,Default,2024-08-03,5128.45,2,47,27099,9,RENT,WA,627,1,0,2024,1,2024-Q1,1_Under 35K,4_45-54
L04171,B02215,2024-04-19,6100,36,18.03,D,Personal,Default,2024-09-13,2804.23,1,36,18000,6,MORTGAGE,CA,686,1,0,2024,2,2024-Q2,1_Under 35K,3_35-44
L04172,B04149,2024-04-08,19300,36,7.56,A,Personal,Current,2024-12-10,15011.11,8,35,56150,8,RENT,IL,765,0,0,2024,2,2024-Q2,3_55K-80K,3_35-44
L04173,B01210,2021-07-25,28700,36,11.31,B,Business,Fully Paid,2024-09-18,0.0,36,62,139288,5,MORTGAGE,NJ,684,0,0,2021,3,2021-Q3,5_Over 120K,5_55-64
L04174,B00276,2021-08-05,26500,24,22.58,E,Home Improvement,Fully Paid,2024-08-29,0.0,24,47,75391,2,OWN,PA,660,0,0,2021,3,2021-Q3,3_55K-80K,4_45-54
L04175,B00147,2024-02-27,7200,48,14.12,C,Home Improvement,Default,2024-11-29,3456.08,1,27,22788,9,RENT,NC,670,1,0,2024,1,2024-Q1,1_Under 35K,2_26-34
L04176,B03549,2021-07-26,8200,36,20.9,E,Personal,Fully Paid,2024-07-22,0.0,36,28,24071,1,MORTGAGE,MN,610,0,0,2021,3,2021-Q3,1_Under 35K,2_26-34
L04177,B01954,2022-08-09,10200,24,26.44,F,Personal,Charged Off,2024-07-04,4570.2,7,34,34873,5,MORTGAGE,AZ,571,1,0,2022,3,2022-Q3,1_Under 35K,2_26-34
L04178,B00852,2024-01-02,12600,48,10.5,B,Debt Consolidation,Current,2024-12-22,9712.5,11,35,60264,1,RENT,CA,731,0,0,2024,1,2024-Q1,3_55K-80K,3_35-44
L04179,B00488,2022-12-06,22900,24,10.12,B,Debt Consolidation,Fully Paid,2024-11-17,0.0,24,29,50927,0,RENT,CA,752,0,0,2022,4,2022-Q4,2_35K-55K,2_26-34
L04180,B01554,2023-04-22,32100,36,16.67,D,Debt Consolidation,Current,2024-12-16,14266.67,20,32,78426,1,OWN,TX,651,0,0,2023,2,2023-Q2,3_55K-80K,2_26-34
L04181,B01762,2022-06-25,24100,36,27.11,F,Debt Consolidation,Current,2024-11-29,4016.67,30,50,75002,1,OWN,NY,637,0,0,2022,2,2022-Q2,3_55K-80K,4_45-54
L04182,B03184,2023-02-24,31600,36,12.68,C,Personal,Current,2024-11-26,12288.89,22,38,114491,2,MORTGAGE,FL,724,0,0,2023,1,2023-Q1,4_80K-120K,3_35-44
L04183,B00584,2024-09-03,5500,24,16.46,D,Debt Consolidation,Current,2024-12-28,4812.5,3,69,27225,3,MORTGAGE,MO,664,0,0,2024,3,2024-Q3,1_Under 35K,6_65+
L04184,B04311,2023-09-22,24500,60,14.0,C,Debt Consolidation,Current,2024-12-04,18375.0,15,42,53068,4,MORTGAGE,NC,648,0,0,2023,3,2023-Q3,2_35K-55K,3_35-44
L04185,B00511,2024-03-17,40000,36,11.31,B,Home Improvement,Current,2024-12-09,30000.0,9,45,118075,8,OWN,CT,744,0,0,2024,1,2024-Q1,4_80K-120K,4_45-54
L04186,B04122,2024-06-01,24400,48,17.91,D,Business,Current,2024-12-19,21350.0,6,40,71757,4,MORTGAGE,IL,686,0,0,2024,2,2024-Q2,3_55K-80K,3_35-44
L04187,B03814,2023-08-27,11700,48,18.06,D,Debt Consolidation,Current,2024-12-19,7800.0,16,43,30698,1,RENT,NC,672,0,0,2023,3,2023-Q3,1_Under 35K,3_35-44
L04188,B02241,2021-03-18,4700,48,10.18,B,Auto,Current,2024-12-19,293.75,45,43,19132,8,MORTGAGE,FL,689,0,0,2021,1,2021-Q1,1_Under 35K,3_35-44
L04189,B02151,2021-12-19,20200,48,20.69,E,Home Improvement,Current,2024-12-27,5050.0,36,39,56471,6,RENT,VA,643,0,0,2021,4,2021-Q4,3_55K-80K,3_35-44
L04190,B03203,2022-07-19,9400,48,13.18,C,Debt Consolidation,Current,2024-12-10,3720.83,29,44,34153,4,RENT,TX,651,0,0,2022,3,2022-Q3,1_Under 35K,3_35-44
L04191,B00343,2023-04-06,19800,36,16.1,D,Debt Consolidation,Late (90+ days),2024-10-14,10634.67,10,44,71472,8,MORTGAGE,CA,703,0,1,2023,2,2023-Q2,3_55K-80K,3_35-44
L04192,B01424,2021-10-22,16300,36,17.34,D,Home Improvement,Fully Paid,2024-08-02,0.0,36,31,51281,5,MORTGAGE,PA,660,0,0,2021,4,2021-Q4,2_35K-55K,2_26-34
L04193,B03868,2024-06-20,18400,60,11.09,B,Debt Consolidation,Current,2024-12-02,16560.0,6,61,60512,5,MORTGAGE,CA,728,0,0,2024,2,2024-Q2,3_55K-80K,5_55-64
L04194,B04396,2024-05-31,33600,60,14.04,C,Personal,Current,2024-12-10,29680.0,7,25,151011,5,MORTGAGE,NY,742,0,0,2024,2,2024-Q2,5_Over 120K,1_21-25
L04195,B00146,2023-04-03,40000,36,10.24,B,Home Improvement,Current,2024-12-10,17777.78,20,51,119248,1,MORTGAGE,MI,703,0,0,2023,2,2023-Q2,4_80K-120K,4_45-54
L04196,B02818,2021-03-21,12400,36,17.56,D,Personal,Fully Paid,2024-09-16,0.0,36,46,97137,9,RENT,OK,675,0,0,2021,1,2021-Q1,4_80K-120K,4_45-54
L04197,B00916,2023-03-22,20500,48,13.83,C,Debt Consolidation,Current,2024-12-05,11531.25,21,45,69879,7,MORTGAGE,NY,674,0,0,2023,1,2023-Q1,3_55K-80K,4_45-54
L04198,B01912,2022-11-10,19300,24,17.83,D,Personal,Fully Paid,2024-09-08,0.0,24,68,46440,10,MORTGAGE,TX,621,0,0,2022,4,2022-Q4,2_35K-55K,6_65+
L04199,B03702,2022-05-02,35800,60,8.29,A,Debt Consolidation,Current,2024-12-21,17303.33,31,59,96786,6,MORTGAGE,IL,730,0,0,2022,2,2022-Q2,4_80K-120K,5_55-64
L04200,B01340,2021-04-11,9400,36,21.99,E,Personal,Charged Off,2024-11-05,4184.48,22,44,35411,5,MORTGAGE,MI,640,1,0,2021,2,2021-Q2,2_35K-55K,3_35-44
L04201,B02247,2023-09-01,16500,48,18.56,D,Debt Consolidation,Current,2024-12-02,11343.75,15,31,28997,7,OWN,NC,644,0,0,2023,3,2023-Q3,1_Under 35K,2_26-34
L04202,B03918,2022-07-05,32600,36,26.79,F,Personal,Current,2024-12-29,6338.89,29,48,51591,0,OWN,FL,631,0,0,2022,3,2022-Q3,2_35K-55K,4_45-54
L04203,B02952,2023-02-02,22100,36,6.84,A,Medical,Current,2024-11-30,8594.44,22,51,63667,4,OWN,MO,780,0,0,2023,1,2023-Q1,3_55K-80K,4_45-54
L04204,B00498,2021-02-11,24500,36,8.49,A,Home Improvement,Fully Paid,2024-10-06,0.0,36,39,271604,5,MORTGAGE,MO,832,0,0,2021,1,2021-Q1,5_Over 120K,3_35-44
L04205,B02949,2022-11-23,31300,36,9.83,B,Debt Consolidation,Default,2024-12-01,19560.81,8,39,96804,10,MORTGAGE,TX,701,1,0,2022,4,2022-Q4,4_80K-120K,3_35-44
L04206,B00791,2022-09-13,23100,36,26.65,F,Medical,Current,2024-12-17,5775.0,27,47,116489,7,MORTGAGE,TX,601,0,0,2022,3,2022-Q3,4_80K-120K,4_45-54
L04207,B04201,2022-09-29,39200,60,13.6,C,Home Improvement,Current,2024-12-17,21560.0,27,44,117666,1,RENT,FL,683,0,0,2022,3,2022-Q3,4_80K-120K,3_35-44
