loan_id,status,last_payment_date,remaining_balance,payments_made
L04367,Current,2024-12-19,28888.89,10
L04368,Current,2024-12-10,3900.0,35
L04369,Default,2024-10-12,4961.88,6
L04370,Fully Paid,2024-09-08,0.0,36
L04371,Current,2024-12-15,8506.67,16
L04372,Current,2024-12-12,6300.0,39
L04373,Late (30-59 days),2024-09-22,29691.57,21
L04374,Current,2024-12-19,14000.0,10
L04375,Current,2024-12-23,427.78,35
L04376,Late (30-59 days),2024-07-15,16199.18,20
L04377,Current,2024-12-15,4550.0,3
L04378,Fully Paid,2024-11-29,0.0,36
L04379,Default,2024-09-16,4943.04,16
L04380,Late (90+ days),2024-09-20,17020.24,17
L04381,Current,2024-12-09,2133.33,32
L04382,Current,2024-12-06,3000.0,27
L04383,Current,2024-12-06,12022.92,19
L04384,Current,2024-12-31,9686.11,25
L04385,Current,2024-12-01,11916.67,22
L04386,Current,2024-11-29,2600.0,30
L04387,Current,2024-12-22,16333.33,8
L04388,Late (60-89 days),2024-08-22,4145.48,20
L04389,Current,2024-12-17,1366.67,16
L04390,Fully Paid,2024-10-04,0.0,36
L04391,Default,2024-10-09,11066.62,5
L04392,Fully Paid,2024-08-02,0.0,36
L04393,Default,2024-10-03,5468.37,2
L04394,Default,2024-07-22,8965.2,4
L04395,Default,2024-07-04,10850.82,3
L04396,Default,2024-07-13,14249.26,2
L04397,Fully Paid,2024-08-04,0.0,36
L04398,Default,2024-08-05,6513.79,2
L04399,Current,2024-12-10,4940.0,34
L04400,Late (60-89 days),2024-11-10,14435.73,10
L04401,Fully Paid,2024-09-12,0.0,24
L04402,Current,2024-12-19,10888.89,22
L04403,Current,2024-12-04,6466.67,12
L04404,Current,2024-12-05,8375.0,27
L04405,Current,2024-12-18,14755.56,20
L04406,Current,2024-12-03,1858.33,44
L04407,Fully Paid,2024-08-08,0.0,24
L04408,Current,2024-11-26,6893.33,38
L04409,Default,2024-11-24,5502.84,14
L04410,Current,2024-12-08,2050.0,24
L04411,Current,2024-12-23,17733.33,20
L04412,Current,2024-12-23,16350.0,9
L04413,Current,2024-12-12,8313.33,17
L04414,Fully Paid,2024-11-29,0.0,36
L04415,Current,2024-11-30,5270.0,26
L04416,Current,2024-12-09,13625.0,35
L04417,Fully Paid,2024-09-06,0.0,36
L04418,Current,2024-12-17,14475.0,15
L04419,Current,2024-12-05,3697.22,25
L04420,Current,2024-12-04,12486.11,5
L04421,Charged Off,2024-08-20,6909.05,13
L04422,Current,2024-11-27,5083.33,26
L04423,Late (90+ days),2024-09-16,13393.15,3
L04424,Fully Paid,2024-09-09,0.0,36
L04425,Current,2024-12-30,447.92,47
L04426,Current,2024-12-29,7072.22,17
L04427,Current,2024-12-23,3048.33,29
L04428,Fully Paid,2024-10-23,0.0,24
L04429,Fully Paid,2024-09-08,0.0,24
L04430,Current,2024-12-06,9343.75,9
L04431,Current,2024-12-07,2453.33,37
L04432,Current,2024-12-18,19250.0,15
L04433,Fully Paid,2024-08-23,0.0,36
L04434,Fully Paid,2024-11-15,0.0,36
L04435,Current,2024-11-27,8550.0,6
L04436,Current,2024-12-07,14850.0,18
L04437,Current,2024-12-19,32980.56,5
L04438,Current,2024-12-01,6138.89,19
L04439,Late (30-59 days),2024-11-04,3894.7,14
L04440,Default,2024-09-08,5873.07,3
L04441,Current,2024-12-03,9900.0,15
L04442,Current,2024-12-12,15555.56,22
L04443,Current,2024-12-26,833.33,47
L04444,Fully Paid,2024-10-19,0.0,36
L04445,Current,2024-12-25,4000.0,12
L04446,Current,2024-11-26,6270.83,34
L04447,Late (30-59 days),2024-10-17,13101.05,16
L04448,Current,2024-12-29,456.25,47
L04449,Current,2024-11-30,2388.89,26
L04450,Current,2024-12-30,17200.0,12
L04451,Current,2024-12-20,333.33,35
L04452,Current,2024-12-19,7420.0,46
L04453,Fully Paid,2024-11-14,0.0,36
L04454,Current,2024-12-07,12744.44,5
L04455,Default,2024-09-20,6928.16,6
L04456,Current,2024-12-18,2844.44,32
L04457,Current,2024-12-17,12666.67,24
L04458,Default,2024-09-18,1549.02,15
L04459,Fully Paid,2024-07-20,0.0,36
L04460,Current,2024-12-27,4287.5,41
L04461,Current,2024-12-02,21976.67,22
L04462,Current,2024-12-28,28191.67,14
L04463,Late (90+ days),2024-08-29,15353.37,6
L04464,Current,2024-11-28,3630.0,27
L04465,Fully Paid,2024-11-29,0.0,36
L04466,Fully Paid,2024-10-19,0.0,36
L04467,Current,2024-12-11,941.67,44
L04468,Fully Paid,2024-08-18,0.0,24
L04469,Late (60-89 days),2024-08-23,7180.29,21
L04470,Current,2024-12-21,6544.44,17
L04471,Current,2024-12-24,17866.67,12
L04472,Current,2024-12-23,13936.11,7
L04473,Default,2024-07-17,12592.47,2
L04474,Current,2024-12-05,14408.33,25
L04475,Default,2024-08-01,3503.8,8
L04476,Charged Off,2024-11-14,2457.65,12
L04477,Current,2024-12-07,7600.0,24
L04478,Current,2024-12-18,13033.33,14
L04479,Default,2024-10-29,8052.62,8
L04480,Current,2024-12-18,12416.67,35
L04481,Current,2024-12-12,3375.0,36
L04482,Current,2024-12-04,5833.33,20
L04483,Fully Paid,2024-08-02,0.0,36
L04484,Charged Off,2024-10-22,1524.34,16
L04485,Current,2024-12-12,6233.33,32
L04486,Fully Paid,2024-07-04,0.0,36
L04487,Current,2024-12-19,3195.0,33
L04488,Fully Paid,2024-07-26,0.0,36
L04489,Current,2024-12-02,16533.33,8
L04490,Current,2024-12-14,24444.44,14
L04491,Current,2024-12-19,11560.0,36
L04492,Current,2024-12-31,2587.5,39
L04493,Current,2024-12-22,804.17,23
L04494,Current,2024-12-03,21373.33,4
L04495,Fully Paid,2024-11-15,0.0,36
L04496,Late (90+ days),2024-08-21,5644.24,13
L04497,Default,2024-09-29,7249.84,2
L04498,Current,2024-11-28,8475.0,30
L04499,Current,2024-12-10,6111.11,11
L04500,Current,2024-11-30,1925.0,6
L04501,Current,2024-12-02,1458.33,44
L04502,Current,2024-12-02,32222.22,7
L04503,Charged Off,2024-07-07,2381.57,20
L04504,Late (90+ days),2024-11-21,4554.02,2
L04505,Current,2024-12-26,3166.67,40
L04506,Late (90+ days),2024-09-19,6964.94,3
L04507,Charged Off,2024-08-07,2849.1,19
L04508,Fully Paid,2024-09-04,0.0,24
L04509,Fully Paid,2024-09-16,0.0,36
L04510,Current,2024-12-06,6375.0,19
L04511,Current,2024-12-20,7600.0,18
L04512,Current,2024-12-05,13110.0,22
L04513,Fully Paid,2024-09-29,0.0,36
L04514,Current,2024-12-20,25888.33,11
L04515,Current,2024-12-04,9150.0,30
L04516,Default,2024-08-06,3834.41,2
L04517,Current,2024-12-07,6279.17,37
L04518,Default,2024-10-16,5722.84,19
L04519,Default,2024-07-09,3490.57,1
L04520,Fully Paid,2024-11-07,0.0,36
L04521,Current,2024-12-06,3050.0,27
L04522,Current,2024-12-29,12566.67,19
L04523,Default,2024-10-01,11538.46,0
L04524,Fully Paid,2024-10-22,0.0,36
L04525,Current,2024-12-14,15766.67,3
L04526,Current,2024-11-27,6466.67,12
L04527,Current,2024-12-13,7130.0,29
L04528,Current,2024-12-27,31166.67,6
L04529,Current,2024-12-18,13291.67,7
L04530,Fully Paid,2024-07-28,0.0,36
L04531,Current,2024-12-05,4675.0,19
L04532,Current,2024-11-26,4100.0,40
L04533,Current,2024-12-24,9902.78,13
L04534,Current,2024-12-08,21525.0,6
L04535,Fully Paid,2024-11-12,0.0,36
L04536,Fully Paid,2024-11-05,0.0,24
L04537,Current,2024-11-29,3783.33,40
L04538,Current,2024-12-11,6666.67,40
L04539,Late (90+ days),2024-08-19,16347.82,10
L04540,Fully Paid,2024-08-08,0.0,24
L04541,Current,2024-12-21,5416.67,6
L04542,Current,2024-12-15,1627.78,34
L04543,Current,2024-12-18,3566.67,30
L04544,Default,2024-07-25,3596.39,5
L04545,Current,2024-12-29,1750.0,34
L04546,Current,2024-12-02,9681.67,23
L04547,Default,2024-11-25,2733.95,4
L04548,Current,2024-12-27,7541.67,28
L04549,Current,2024-12-02,1764.58,37
L04550,Default,2024-08-26,16063.17,18
L04551,Late (60-89 days),2024-09-05,4752.12,8
L04552,Current,2024-12-06,14177.78,14
L04553,Current,2024-12-19,2233.33,33
L04554,Late (90+ days),2024-08-22,13547.88,8
L04555,Fully Paid,2024-11-22,0.0,24
L04556,Current,2024-12-31,1611.11,32
L04557,Fully Paid,2024-09-28,0.0,36
L04558,Current,2024-12-24,2838.33,47
L04559,Current,2024-12-23,7188.33,41
L04560,Current,2024-12-11,1300.0,40
L04561,Current,2024-12-02,16200.0,9
L04562,Current,2024-11-30,10196.67,14
L04563,Current,2024-12-02,13608.33,37
L04564,Current,2024-12-27,3831.67,41
L04565,Current,2024-12-26,4593.75,13
L04566,Fully Paid,2024-07-14,0.0,36
L04567,Fully Paid,2024-09-30,0.0,24
L04568,Current,2024-12-03,6250.0,30
L04569,Late (60-89 days),2024-10-27,7726.74,3
L04570,Current,2024-12-01,466.67,32
L04571,Current,2024-12-14,14936.11,17
L04572,Fully Paid,2024-10-21,0.0,24
L04573,Current,2024-12-21,19800.0,30
L04574,Current,2024-12-30,3000.0,16
L04575,Fully Paid,2024-11-06,0.0,24
L04576,Late (90+ days),2024-10-17,3358.85,32
L04577,Charged Off,2024-09-17,3604.98,15
L04578,Current,2024-12-24,1850.0,45
L04579,Current,2024-11-27,5422.22,28
L04580,Current,2024-12-06,3854.17,23
L04581,Current,2024-12-21,3833.33,26
L04582,Current,2024-12-27,18700.0,19
L04583,Fully Paid,2024-11-29,0.0,36
L04584,Current,2024-12-14,1963.33,41
L04585,Fully Paid,2024-10-23,0.0,24
L04586,Fully Paid,2024-08-11,0.0,36
L04587,Current,2024-12-09,3190.0,38
L04588,Current,2024-12-20,17416.67,3
L04589,Late (90+ days),2024-10-07,4965.96,2
L04590,Late (30-59 days),2024-11-23,5197.76,25
L04591,Fully Paid,2024-07-18,0.0,24
L04592,Current,2024-12-18,387.5,23
L04593,Late (90+ days),2024-08-10,8160.03,14
L04594,Current,2024-12-28,17833.33,6
L04595,Current,2024-11-28,7777.78,29
L04596,Current,2024-12-25,758.33,41
L04597,Current,2024-12-07,6805.56,22
L04598,Current,2024-12-12,2200.0,24
L04599,Current,2024-12-03,716.67,35
L04600,Current,2024-12-28,13333.33,40
L04601,Current,2024-12-31,9688.89,20
L04602,Current,2024-12-28,6916.67,21
L04603,Current,2024-12-07,20066.67,17
L04604,Current,2024-12-19,5969.44,29
L04605,Current,2024-12-16,4041.67,21
L04606,Current,2024-12-08,4193.75,15
L04607,Current,2024-12-16,2295.83,19
L04608,Late (90+ days),2024-10-11,9304.74,2
L04609,Fully Paid,2024-11-08,0.0,36
L04610,Current,2024-12-30,4900.0,40
L04611,Fully Paid,2024-08-16,0.0,36
L04612,Late (90+ days),2024-11-24,3731.71,22
L04613,Fully Paid,2024-11-28,0.0,36
L04614,Current,2024-12-10,10766.67,40
L04615,Default,2024-10-13,7735.98,2
L04616,Default,2024-11-15,8037.84,3
L04617,Current,2024-12-17,6708.33,15
L04618,Current,2024-12-25,9000.0,9
L04619,Default,2024-10-20,6256.81,7
L04620,Late (60-89 days),2024-10-20,18373.1,31
L04621,Current,2024-12-29,8910.0,6
L04622,Current,2024-12-05,6533.33,22
L04623,Current,2024-11-29,14985.0,23
L04624,Current,2024-12-25,3300.0,6
L04625,Default,2024-09-09,4507.37,24
L04626,Current,2024-12-11,13370.0,39
L04627,Current,2024-11-26,26025.0,15
L04628,Current,2024-12-19,18491.67,15
L04629,Current,2024-12-18,4016.67,40
L04630,Current,2024-11-27,7600.0,20
L04631,Current,2024-12-06,7800.0,18
L04632,Current,2024-12-04,3333.33,44
L04633,Charged Off,2024-11-01,4574.03,19
L04634,Current,2024-12-17,2200.0,30
L04635,Current,2024-12-18,5866.67,3
L04636,Fully Paid,2024-11-04,0.0,24
L04637,Fully Paid,2024-09-01,0.0,36
L04638,Current,2024-12-11,12400.0,12
L04639,Current,2024-12-20,3437.5,9
L04640,Current,2024-12-31,30225.0,9
L04641,Current,2024-12-06,13000.0,32
L04642,Current,2024-12-11,8050.0,25
L04643,Current,2024-12-31,15968.75,13
L04644,Current,2024-12-07,16875.0,12
L04645,Current,2024-12-18,22166.67,6
L04646,Fully Paid,2024-08-06,0.0,36
L04647,Current,2024-12-17,28000.0,18
L04648,Current,2024-12-27,38000.0,3
L04649,Current,2024-12-14,8818.75,31
L04650,Current,2024-12-08,14525.0,15
L04651,Current,2024-12-29,11466.67,24
L04652,Current,2024-12-27,9166.67,3
L04653,Default,2024-10-07,8743.62,0
L04654,Current,2024-12-05,16250.0,22
L04655,Fully Paid,2024-09-15,0.0,36
L04656,Default,2024-07-27,4065.77,2
L04657,Default,2024-11-05,3480.75,1
L04658,Default,2024-07-17,4070.77,7
L04659,Fully Paid,2024-07-09,0.0,36
L04660,Late (90+ days),2024-10-19,1677.69,2
L04661,Fully Paid,2024-09-28,0.0,36
L04662,Default,2024-11-07,6984.89,2
L04663,Current,2024-12-11,9833.33,16
L04664,Late (30-59 days),2024-08-24,24446.63,12
L04665,Default,2024-10-28,1873.04,13
L04666,Fully Paid,2024-09-07,0.0,36
L04667,Current,2024-12-20,28333.33,14
L04668,Current,2024-12-11,9670.83,26
L04669,Current,2024-12-01,1558.33,31
L04670,Current,2024-12-27,9136.11,25
L04671,Charged Off,2024-09-07,647.82,11
L04672,Fully Paid,2024-11-27,0.0,36
L04673,Current,2024-12-03,8816.67,13
L04674,Current,2024-12-07,4800.0,32
L04675,Current,2024-11-29,15527.78,10
L04676,Current,2024-12-17,6755.56,4
L04677,Current,2024-11-29,15555.56,22
L04678,Current,2024-12-31,2977.78,20
L04679,Current,2024-12-17,18666.67,32
L04680,Current,2024-12-30,3450.0,42
L04681,Current,2024-12-24,4637.5,17
L04682,Current,2024-12-12,25760.0,18
L04683,Current,2024-12-16,17700.0,9
L04684,Current,2024-12-04,5037.5,17
L04685,Fully Paid,2024-09-30,0.0,36
L04686,Late (90+ days),2024-11-11,9315.53,9
L04687,Current,2024-12-28,17200.0,17
L04688,Current,2024-12-23,17396.67,26
L04689,Fully Paid,2024-08-28,0.0,36
L04690,Current,2024-11-30,9046.67,14
L04691,Current,2024-12-13,16041.67,4
L04692,Fully Paid,2024-10-11,0.0,36
L04693,Fully Paid,2024-10-24,0.0,36
L04694,Default,2024-08-27,3057.9,10
L04695,Late (60-89 days),2024-10-10,9932.03,13
L04696,Default,2024-11-22,3598.27,22
L04697,Current,2024-12-16,11555.56,10
L04698,Current,2024-12-03,16958.33,11
L04699,Default,2024-09-08,5654.57,14
L04700,Fully Paid,2024-10-28,0.0,36
L04701,Late (90+ days),2024-09-21,7255.94,5
L04702,Current,2024-12-11,14833.33,6
L04703,Current,2024-12-29,25620.83,5
L04704,Default,2024-07-21,17603.67,7
L04705,Current,2024-12-05,22808.33,13
L04706,Late (90+ days),2024-09-19,9215.27,8
L04707,Current,2024-12-30,3675.0,34
L04708,Late (90+ days),2024-10-04,4424.68,1
L04709,Current,2024-12-10,3905.56,17
L04710,Current,2024-12-10,12222.22,25
L04711,Current,2024-12-16,7077.78,23
L04712,Current,2024-12-18,1183.33,44
L04713,Current,2024-11-27,700.0,32
L04714,Current,2024-12-28,27735.0,17
L04715,Current,2024-12-16,8555.56,25
L04716,Current,2024-12-17,10977.78,10
L04717,Default,2024-08-26,3180.55,0
L04718,Late (30-59 days),2024-07-21,1290.74,6
L04719,Current,2024-12-11,6000.0,16
L04720,Default,2024-10-16,13487.94,1
L04721,Current,2024-12-03,10833.33,23
L04722,Current,2024-12-31,21111.11,17
L04723,Fully Paid,2024-11-15,0.0,24
L04724,Fully Paid,2024-07-29,0.0,36
L04725,Current,2024-12-27,16340.0,3
L04726,Current,2024-12-19,3825.0,33
L04727,Fully Paid,2024-11-18,0.0,24
L04728,Current,2024-12-22,4600.0,24
L04729,Current,2024-12-18,7133.33,24
L04730,Late (90+ days),2024-10-30,4011.02,2
L04731,Charged Off,2024-11-08,3236.55,13
L04732,Current,2024-12-20,8666.67,11
L04733,Current,2024-11-26,27300.0,12
L04734,Current,2024-12-18,2691.67,22
L04735,Charged Off,2024-10-02,2613.27,20
L04736,Default,2024-07-25,5444.58,19
L04737,Current,2024-12-26,7040.0,36
L04738,Current,2024-12-04,12650.0,14
L04739,Current,2024-12-02,1875.0,38
L04740,Current,2024-12-12,13883.33,20
L04741,Fully Paid,2024-10-20,0.0,36
L04742,Default,2024-10-12,25402.55,7
L04743,Current,2024-12-16,14962.5,6
L04744,Late (60-89 days),2024-08-15,11881.84,24
L04745,Current,2024-12-20,366.67,35
L04746,Charged Off,2024-09-29,3689.25,13
L04747,Current,2024-12-12,10583.33,21
L04748,Late (30-59 days),2024-09-19,14094.03,25
L04749,Current,2024-12-03,4520.83,17
L04750,Current,2024-12-19,591.67,35
L04751,Current,2024-12-14,3819.44,25
L04752,Fully Paid,2024-07-31,0.0,36
L04753,Default,2024-11-11,2545.3,10
L04754,Charged Off,2024-08-31,1488.53,14
L04755,Current,2024-12-06,7061.11,5
L04756,Current,2024-12-07,4200.0,8
L04757,Fully Paid,2024-10-20,0.0,36
L04758,Current,2024-12-01,7596.67,17
L04759,Current,2024-12-03,7556.25,17
L04760,Current,2024-12-04,20906.25,3
L04761,Current,2024-11-29,13346.67,8
L04762,Default,2024-08-13,7913.02,6
L04763,Fully Paid,2024-10-23,0.0,36
L04764,Current,2024-12-01,9716.67,14
L04765,Fully Paid,2024-11-26,0.0,36
L04766,Current,2024-12-07,7100.0,12
L04767,Current,2024-12-04,5546.67,44
L04768,Current,2024-12-26,10472.22,10
L04769,Current,2024-12-12,10290.0,18
L04770,Default,2024-07-17,3642.01,0
L04771,Default,2024-10-23,7884.24,3
L04772,Current,2024-11-26,13991.67,13
L04773,Fully Paid,2024-10-18,0.0,36
L04774,Current,2024-12-15,7575.0,9
L04775,Fully Paid,2024-08-26,0.0,36
L04776,Current,2024-12-02,3465.0,39
L04777,Charged Off,2024-09-14,8152.24,15
L04778,Current,2024-12-02,3541.67,21
L04779,Late (90+ days),2024-09-20,11552.29,2
L04780,Default,2024-08-27,4518.09,0
L04781,Default,2024-07-11,3308.62,2
L04782,Current,2024-12-01,15354.17,26
L04783,Current,2024-12-27,12833.33,14
L04784,Current,2024-12-10,20963.33,22
L04785,Current,2024-12-23,11070.0,19
L04786,Late (90+ days),2024-08-03,7632.31,3
L04787,Current,2024-12-19,2361.11,31
L04788,Current,2024-12-22,2022.22,29
L04789,Current,2024-12-19,12431.25,21
L04790,Late (90+ days),2024-11-30,8038.05,19
L04791,Current,2024-12-31,3422.22,28
L04792,Default,2024-07-26,2069.23,7
L04793,Current,2024-12-08,13346.67,38
L04794,Fully Paid,2024-07-29,0.0,36
L04795,Current,2024-12-06,13241.67,20
L04796,Current,2024-12-05,18196.67,7
L04797,Current,2024-12-06,3705.56,13
L04798,Default,2024-08-28,5563.22,9
L04799,Current,2024-12-07,9930.56,11
L04800,Current,2024-11-30,4873.33,26
L04801,Current,2024-12-12,16800.0,10
L04802,Current,2024-12-27,12486.11,5
L04803,Default,2024-08-19,3900.78,10
L04804,Current,2024-12-29,4054.17,34
L04805,Current,2024-12-24,733.33,33
L04806,Current,2024-12-07,8266.67,5
L04807,Current,2024-12-21,4422.22,28
L04808,Late (30-59 days),2024-10-13,2680.2,20
L04809,Current,2024-12-04,918.75,39
L04810,Default,2024-09-27,3889.72,2
L04811,Late (90+ days),2024-09-03,6541.49,23
L04812,Current,2024-11-29,18016.67,14
L04813,Current,2024-11-30,11106.67,11
L04814,Current,2024-12-08,21589.58,5
L04815,Default,2024-11-17,27239.72,7
L04816,Fully Paid,2024-08-25,0.0,36
L04817,Current,2024-12-04,10500.0,24
L04818,Current,2024-12-16,10000.0,10
L04819,Current,2024-12-16,11316.67,15
L04820,Late (60-89 days),2024-08-01,3004.19,4
L04821,Current,2024-12-29,24225.0,9
L04822,Current,2024-12-08,16720.0,3
L04823,Default,2024-11-24,17517.45,2
L04824,Current,2024-12-22,19920.0,12
L04825,Default,2024-09-26,3752.64,5
L04826,Late (90+ days),2024-08-07,4155.59,9
L04827,Current,2024-12-22,6023.33,47
L04828,Current,2024-12-15,26533.33,12
L04829,Fully Paid,2024-09-29,0.0,36
L04830,Default,2024-07-06,2642.04,4
L04831,Late (60-89 days),2024-10-21,20211.5,16
L04832,Late (90+ days),2024-11-28,6726.08,21
L04833,Charged Off,2024-11-02,1411.95,20
L04834,Fully Paid,2024-11-08,0.0,36
L04835,Fully Paid,2024-08-25,0.0,24
L04836,Current,2024-12-06,3052.78,29
L04837,Default,2024-07-04,14339.58,7
L04838,Current,2024-12-26,2577.78,28
L04839,Current,2024-11-28,3013.89,31
L04840,Fully Paid,2024-10-14,0.0,36
L04841,Current,2024-12-04,4166.67,43
L04842,Fully Paid,2024-10-20,0.0,24
L04843,Late (90+ days),2024-08-14,4169.44,26
L04844,Current,2024-12-15,8333.33,11
L04845,Fully Paid,2024-09-15,0.0,24
L04846,Current,2024-11-29,19610.0,23
L04847,Late (90+ days),2024-07-18,6188.64,10
L04848,Current,2024-12-07,3762.5,41
L04849,Current,2024-12-12,7087.5,6
L04850,Current,2024-12-05,21850.0,10
L04851,Default,2024-11-09,4141.54,11
L04852,Current,2024-12-25,32175.0,4
L04853,Default,2024-07-08,1187.39,1
L04854,Default,2024-09-04,18734.82,10
L04855,Current,2024-12-22,1555.56,31
L04856,Default,2024-09-24,2694.74,4
L04857,Current,2024-12-18,9280.0,28
L04858,Current,2024-12-06,18791.67,3
L04859,Fully Paid,2024-09-14,0.0,36
L04860,Current,2024-12-31,13222.22,22
L04861,Current,2024-12-21,8325.0,21
L04862,Current,2024-11-30,8311.11,19
L04863,Late (30-59 days),2024-12-01,16718.5,23
L04864,Current,2024-12-25,33333.33,10
L04865,Default,2024-11-14,11109.26,5
L04866,Fully Paid,2024-08-17,0.0,24
L04867,Current,2024-11-28,10005.0,31
L04868,Late (90+ days),2024-08-17,7661.93,19
L04869,Current,2024-12-13,5625.0,6
L04870,Current,2024-12-04,6750.0,18
L04871,Late (30-59 days),2024-10-19,7495.08,29
L04872,Default,2024-10-17,5756.67,1
L04873,Current,2024-12-08,8711.11,4
L04874,Current,2024-12-20,4983.33,23
L04875,Default,2024-10-28,6350.25,1
L04876,Default,2024-10-12,8789.34,4
L04877,Current,2024-11-30,23055.0,7
L04878,Current,2024-12-20,1261.11,34
L04879,Current,2024-11-29,350.0,34
L04880,Current,2024-12-24,13866.67,28
L04881,Current,2024-12-03,7556.25,17
L04882,Current,2024-12-18,8080.0,36
L04883,Current,2024-12-20,1590.0,42
L04884,Default,2024-10-11,6065.75,9
L04885,Late (60-89 days),2024-11-16,9893.23,25
L04886,Late (90+ days),2024-10-16,6177.74,10
L04887,Default,2024-10-13,5249.64,6
L04888,Default,2024-09-26,9889.61,9
L04889,Late (30-59 days),2024-08-19,9224.78,37
L04890,Current,2024-12-03,6833.33,19
L04891,Fully Paid,2024-11-04,0.0,24
L04892,Default,2024-10-20,13511.06,4
L04893,Current,2024-12-26,2133.33,30
L04894,Default,2024-09-17,2827.68,20
L04895,Late (30-59 days),2024-11-10,23284.1,30
L04896,Current,2024-12-07,7453.33,8
L04897,Current,2024-12-24,2287.5,30
L04898,Fully Paid,2024-09-22,0.0,36
L04899,Charged Off,2024-11-15,5917.38,11
L04900,Current,2024-12-10,19111.11,16
L04901,Current,2024-12-30,6714.58,37
L04902,Current,2024-12-16,5125.0,45
L04903,Charged Off,2024-08-01,4660.77,23
L04904,Current,2024-11-30,12523.33,26
L04905,Current,2024-12-25,8700.0,7
L04906,Fully Paid,2024-11-29,0.0,36
L04907,Current,2024-12-28,20752.78,5
L04908,Late (60-89 days),2024-09-24,4099.96,5
L04909,Current,2024-12-31,9405.0,3
L04910,Current,2024-12-29,10000.0,27
L04911,Current,2024-12-25,11488.89,14
L04912,Current,2024-12-18,8245.0,9
L04913,Default,2024-07-21,4664.1,3
L04914,Current,2024-12-31,5052.08,23
L04915,Fully Paid,2024-08-27,0.0,36
L04916,Current,2024-11-28,4916.67,26
L04917,Default,2024-09-24,12115.19,2
L04918,Fully Paid,2024-07-30,0.0,24
L04919,Current,2024-12-01,6166.67,35
L04920,Current,2024-12-10,8750.0,12
L04921,Charged Off,2024-08-14,2745.58,23
L04922,Current,2024-12-10,29166.67,13
L04923,Default,2024-08-29,1761.12,5
L04924,Current,2024-12-10,11050.0,19
L04925,Current,2024-12-11,7708.33,11
L04926,Current,2024-12-16,10833.33,11
L04927,Current,2024-12-08,2933.33,20
L04928,Charged Off,2024-08-21,6307.07,11
L04929,Current,2024-12-07,10250.0,24
