loan_id,customer_id,origination_date,loan_amount,term_months,interest_rate,loan_grade,purpose
L04089,B00112,2022-01-14,7000,48,22.17,E,Debt Consolidation
L04090,B01410,2023-01-30,11600,48,20.65,E,Debt Consolidation
L04091,B00706,2023-02-21,18900,36,21.42,E,Debt Consolidation
L04092,B02780,2023-01-27,18800,24,25.82,F,Vacation
L04093,B04200,2022-01-18,3400,60,17.94,D,Debt Consolidation
L04094,B02601,2023-07-02,21900,36,16.45,D,Home Improvement
L04095,B02616,2021-04-02,10800,36,21.59,E,Medical
L04096,B02975,2022-06-24,16300,48,18.22,D,Business
L04097,B00848,2023-06-20,7300,60,17.52,D,Business
L04098,B02944,2023-08-11,18700,60,17.06,D,Personal
L04099,B03221,2022-06-24,11600,36,21.44,E,Personal
L04100,B00169,2022-04-09,7700,36,16.03,D,Debt Consolidation
L04101,B00985,2022-07-05,1000,60,21.22,E,Personal
L04102,B01108,2024-03-01,13600,48,26.58,F,Debt Consolidation
L04103,B02568,2021-05-07,26000,48,22.03,E,Auto
L04104,B00107,2021-11-06,11900,36,21.17,E,Debt Consolidation
L04105,B02706,2024-09-28,15800,36,13.83,C,Medical
L04106,B02079,2021-07-18,17500,36,21.06,E,Debt Consolidation
L04107,B03619,2021-06-25,16500,36,17.76,D,Personal
L04108,B04343,2024-09-30,20800,36,13.89,C,Home Improvement
L04109,B02974,2022-12-06,25900,60,14.07,C,Debt Consolidation
L04110,B01554,2024-01-14,31200,36,14.76,C,Debt Consolidation
L04111,B02003,2023-04-28,21200,36,22.42,E,Debt Consolidation
L04112,B00498,2024-04-22,38100,36,6.71,A,Business
L04113,B04400,2022-04-11,27400,48,21.57,E,Business
L04114,B01422,2024-02-08,13200,60,11.46,B,Debt Consolidation
L04115,B03475,2021-05-05,15000,48,11.03,B,Home Improvement
L04116,B04412,2023-03-04,12400,60,15.97,D,Home Improvement
L04117,B04374,2023-12-07,13900,60,6.85,A,Home Improvement
L04118,B00542,2023-05-08,8300,60,17.23,D,Debt Consolidation
L04119,B00789,2024-01-02,11400,36,17.24,D,Business
L04120,B00356,2023-08-31,40000,36,9.49,B,Medical
L04121,B03975,2024-03-18,9100,36,26.06,F,Debt Consolidation
L04122,B01227,2022-04-28,6900,36,22.09,E,Personal
L04123,B00250,2023-09-03,11100,48,13.2,C,Debt Consolidation
L04124,B04199,2022-09-05,21600,36,14.24,C,Personal
L04125,B03396,2021-06-11,12100,48,16.83,D,Medical
L04126,B03970,2023-03-20,11200,36,10.87,B,Personal
L04127,B00532,2021-03-13,25700,36,12.98,C,Home Improvement
L04128,B00559,2023-10-26,19000,36,14.17,C,Business
L04129,B01620,2024-03-15,16600,60,17.92,D,Auto
L04130,B01292,2023-11-25,5700,48,20.89,E,Debt Consolidation
L04131,B03125,2024-03-16,40000,60,8.03,A,Home Improvement
L04132,B04114,2024-06-24,16600,60,14.09,C,Auto
L04133,B01128,2021-10-29,29700,36,26.38,F,Debt Consolidation
L04134,B04248,2021-09-04,18200,36,17.94,D,Debt Consolidation
L04135,B03912,2023-07-09,40000,48,15.64,D,Medical
L04136,B01108,2021-12-21,15100,48,25.59,F,Debt Consolidation
L04137,B01688,2021-12-09,35300,36,14.68,C,Personal
L04138,B04472,2022-03-10,40000,36,14.29,C,Debt Consolidation
L04139,B04304,2022-01-30,17300,48,26.0,F,Auto
L04140,B03476,2021-09-16,19300,36,11.45,B,Medical
L04141,B02578,2021-03-29,30900,60,18.09,D,Business
L04142,B02533,2023-05-18,24600,48,22.24,E,Debt Consolidation
L04143,B04218,2021-06-10,19800,36,21.77,E,Home Improvement
L04144,B02030,2023-06-11,16800,36,26.48,F,Personal
L04145,B01144,2022-02-18,40000,48,17.71,D,Business
L04146,B04347,2024-07-08,7700,48,26.39,F,Debt Consolidation
L04147,B03744,2021-10-30,38700,48,10.67,B,Debt Consolidation
L04148,B03591,2024-05-03,11600,48,12.9,C,Debt Consolidation
L04149,B03799,2022-06-13,15800,48,12.73,C,Home Improvement
L04150,B01748,2022-10-17,20600,36,17.13,D,Personal
L04151,B00218,2021-05-18,40000,60,13.51,C,Personal
L04152,B02811,2021-06-28,14700,36,18.23,D,Debt Consolidation
L04153,B03416,2023-03-06,11800,24,22.58,E,Auto
L04154,B01717,2024-02-14,22300,36,16.15,D,Personal
L04155,B00290,2023-03-25,17800,36,22.06,E,Home Improvement
L04156,B03269,2024-02-05,20200,36,17.71,D,Personal
L04157,B02744,2022-10-30,9200,48,21.37,E,Auto
L04158,B00610,2022-07-20,13600,24,17.44,D,Debt Consolidation
L04159,B02354,2023-12-01,8900,60,28.53,F,Business
L04160,B00536,2023-07-28,40000,48,10.39,B,Debt Consolidation
L04161,B03292,2021-01-26,14200,36,20.01,E,Medical
L04162,B03758,2024-06-30,20600,36,14.69,C,Auto
L04163,B00757,2024-04-18,10800,36,21.8,E,Personal
L04164,B03850,2023-12-07,26400,36,21.89,E,Debt Consolidation
L04165,B00354,2023-05-10,24600,24,27.77,F,Business
L04166,B03892,2021-08-19,18200,24,20.63,E,Debt Consolidation
L04167,B04331,2023-04-29,12700,36,11.51,B,Auto
L04168,B00306,2021-11-03,7100,36,26.36,F,Medical
L04169,B02996,2021-10-31,16900,24,8.69,B,Debt Consolidation
L04170,B03709,2024-03-06,11000,60,20.31,E,Business
L04171,B02215,2024-04-19,6100,36,18.03,D,Personal
L04172,B04149,2024-04-08,19300,36,7.56,A,Personal
L04173,B01210,2021-07-25,28700,36,11.31,B,Business
L04174,B00276,2021-08-05,26500,24,22.58,E,Home Improvement
L04175,B00147,2024-02-27,7200,48,14.12,C,Home Improvement
L04176,B03549,2021-07-26,8200,36,20.9,E,Personal
L04177,B01954,2022-08-09,10200,24,26.44,F,Personal
L04178,B00852,2024-01-02,12600,48,10.5,B,Debt Consolidation
L04179,B00488,2022-12-06,22900,24,10.12,B,Debt Consolidation
L04180,B01554,2023-04-22,32100,36,16.67,D,Debt Consolidation
L04181,B01762,2022-06-25,24100,36,27.11,F,Debt Consolidation
L04182,B03184,2023-02-24,31600,36,12.68,C,Personal
L04183,B00584,2024-09-03,5500,24,16.46,D,Debt Consolidation
L04184,B04311,2023-09-22,24500,60,14.0,C,Debt Consolidation
L04185,B00511,2024-03-17,40000,36,11.31,B,Home Improvement
L04186,B04122,2024-06-01,24400,48,17.91,D,Business
L04187,B03814,2023-08-27,11700,48,18.06,D,Debt Consolidation
L04188,B02241,2021-03-18,4700,48,10.18,B,Auto
L04189,B02151,2021-12-19,20200,48,20.69,E,Home Improvement
L04190,B03203,2022-07-19,9400,48,13.18,C,Debt Consolidation
L04191,B00343,2023-04-06,19800,36,16.1,D,Debt Consolidation
L04192,B01424,2021-10-22,16300,36,17.34,D,Home Improvement
L04193,B03868,2024-06-20,18400,60,11.09,B,Debt Consolidation
L04194,B04396,2024-05-31,33600,60,14.04,C,Personal
L04195,B00146,2023-04-03,40000,36,10.24,B,Home Improvement
L04196,B02818,2021-03-21,12400,36,17.56,D,Personal
L04197,B00916,2023-03-22,20500,48,13.83,C,Debt Consolidation
L04198,B01912,2022-11-10,19300,24,17.83,D,Personal
L04199,B03702,2022-05-02,35800,60,8.29,A,Debt Consolidation
L04200,B01340,2021-04-11,9400,36,21.99,E,Personal
L04201,B02247,2023-09-01,16500,48,18.56,D,Debt Consolidation
L04202,B03918,2022-07-05,32600,36,26.79,F,Personal
L04203,B02952,2023-02-02,22100,36,6.84,A,Medical
L04204,B00498,2021-02-11,24500,36,8.49,A,Home Improvement
L04205,B02949,2022-11-23,31300,36,9.83,B,Debt Consolidation
L04206,B00791,2022-09-13,23100,36,26.65,F,Medical
L04207,B04201,2022-09-29,39200,60,13.6,C,Home Improvement
L04208,B00010,2022-07-29,19300,36,21.54,E,Auto
L04209,B03099,2023-10-04,38400,36,12.39,C,Debt Consolidation
L04210,B02817,2021-07-21,11500,24,22.61,E,Debt Consolidation
L04211,B00327,2022-04-12,19200,48,16.92,D,Personal
L04212,B03567,2021-10-03,22700,36,8.81,A,Debt Consolidation
L04213,B00883,2022-09-08,6500,60,13.4,C,Medical
L04214,B01672,2023-06-27,7200,48,15.48,D,Home Improvement
L04215,B00738,2022-10-20,34000,60,10.55,B,Debt Consolidation
L04216,B02175,2022-07-06,36100,24,17.54,D,Debt Consolidation
L04217,B00924,2023-05-04,21900,48,21.64,E,Auto
L04218,B04267,2024-05-23,37500,36,13.23,C,Medical
L04219,B04483,2024-08-15,14400,48,20.77,E,Personal
L04220,B02825,2021-07-02,34600,36,16.67,D,Debt Consolidation
L04221,B01154,2022-01-20,22800,48,10.98,B,Home Improvement
L04222,B02071,2023-06-24,11100,36,27.19,F,Medical
L04223,B00921,2022-03-09,21500,36,20.96,E,Debt Consolidation
L04224,B03483,2023-04-14,23400,24,11.31,B,Home Improvement
L04225,B01444,2023-09-20,11200,24,21.7,E,Personal
L04226,B02802,2023-11-24,16700,48,17.3,D,Medical
L04227,B01776,2023-02-05,21900,60,21.88,E,Personal
L04228,B00029,2021-04-26,20700,48,16.64,D,Debt Consolidation
L04229,B02293,2023-11-22,25600,36,18.21,D,Debt Consolidation
L04230,B03704,2021-11-22,8300,24,22.88,E,Debt Consolidation
L04231,B00826,2021-05-15,18400,24,25.68,F,Business
L04232,B03742,2022-09-30,8300,36,12.43,C,Auto
L04233,B00139,2023-11-04,5700,60,26.75,F,Auto
L04234,B04453,2023-04-07,8600,36,12.87,C,Home Improvement
L04235,B02260,2021-10-05,21900,60,22.01,E,Personal
L04236,B01163,2023-12-10,18300,48,17.26,D,Debt Consolidation
L04237,B03440,2024-03-10,21200,48,21.18,E,Personal
L04238,B02534,2021-03-01,12400,60,15.91,D,Auto
L04239,B01360,2021-12-22,9700,36,21.63,E,Debt Consolidation
L04240,B02226,2022-01-30,39800,36,12.11,C,Debt Consolidation
L04241,B02561,2022-02-16,16800,60,17.67,D,Debt Consolidation
L04242,B03673,2021-04-29,24100,48,6.72,A,Debt Consolidation
L04243,B02161,2022-05-26,21000,36,13.62,C,Auto
L04244,B00283,2021-03-09,5500,36,20.7,E,Debt Consolidation
L04245,B01140,2023-07-24,27300,48,10.43,B,Personal
L04246,B01798,2021-04-14,10200,24,20.4,E,Auto
L04247,B04137,2023-01-09,32500,60,14.9,C,Auto
L04248,B02980,2022-02-12,18400,24,13.63,C,Medical
L04249,B01191,2022-07-16,25600,48,12.46,C,Personal
L04250,B01245,2023-01-25,4500,48,9.88,B,Debt Consolidation
L04251,B04409,2023-08-09,18300,48,16.42,D,Debt Consolidation
L04252,B01931,2023-11-01,15000,36,14.02,C,Home Improvement
L04253,B02519,2023-03-24,38000,60,21.81,E,Debt Consolidation
L04254,B00048,2024-07-25,7300,48,6.95,A,Business
L04255,B00134,2021-09-11,40000,48,21.09,E,Home Improvement
L04256,B03047,2021-03-04,14700,36,21.3,E,Medical
L04257,B02365,2022-05-11,11900,24,25.9,F,Personal
L04258,B03510,2023-02-02,30300,24,12.88,C,Medical
L04259,B03507,2023-09-29,23000,36,26.59,F,Medical
L04260,B02134,2024-05-01,15100,48,17.63,D,Debt Consolidation
L04261,B04095,2023-07-03,16500,36,16.75,D,Personal
L04262,B02538,2021-12-30,18000,48,16.59,D,Debt Consolidation
L04263,B02472,2023-08-30,30800,36,17.11,D,Vacation
L04264,B02435,2024-04-16,31500,36,15.54,D,Auto
L04265,B04336,2024-02-04,16600,60,21.84,E,Debt Consolidation
L04266,B03523,2022-12-18,5600,60,27.63,F,Business
L04267,B02306,2022-12-07,15200,60,21.52,E,Debt Consolidation
L04268,B04140,2021-12-01,17700,60,26.13,F,Home Improvement
L04269,B01811,2022-06-14,17000,48,26.2,F,Personal
L04270,B00664,2021-07-05,21800,60,9.81,B,Business
L04271,B03055,2022-08-07,33100,48,21.46,E,Business
L04272,B04201,2021-02-26,40000,60,11.42,B,Personal
L04273,B03493,2023-03-03,40000,24,7.59,A,Debt Consolidation
L04274,B00954,2021-04-12,11600,60,26.52,F,Debt Consolidation
L04275,B01674,2021-11-30,9400,48,21.7,E,Home Improvement
L04276,B01343,2024-03-17,11700,36,21.47,E,Debt Consolidation
L04277,B03492,2022-03-15,10200,36,21.16,E,Personal
L04278,B02743,2022-03-30,11600,60,18.26,D,Home Improvement
L04279,B02105,2024-08-18,13900,36,14.11,C,Auto
L04280,B00240,2022-04-07,32100,60,12.98,C,Debt Consolidation
L04281,B02625,2022-02-28,17800,36,21.83,E,Home Improvement
L04282,B03050,2022-07-06,37400,36,6.95,A,Debt Consolidation
L04283,B02110,2024-08-27,21900,36,6.95,A,Personal
L04284,B04248,2023-04-19,20100,36,20.03,E,Home Improvement
L04285,B04226,2023-11-18,12100,48,10.13,B,Home Improvement
L04286,B01464,2021-02-11,14700,48,16.59,D,Debt Consolidation
L04287,B00400,2021-01-19,19700,24,17.05,D,Personal
L04288,B02722,2023-08-29,4100,24,17.4,D,Home Improvement
L04289,B01938,2021-09-28,17300,24,22.05,E,Debt Consolidation
L04290,B00182,2024-08-18,12000,60,26.72,F,Personal
L04291,B01075,2021-12-21,15500,36,13.54,C,Personal
L04292,B02574,2024-05-16,17100,36,17.74,D,Debt Consolidation
L04293,B02398,2021-01-18,9300,36,10.36,B,Debt Consolidation
L04294,B01082,2022-04-04,37500,60,25.06,F,Debt Consolidation
L04295,B00419,2022-06-01,28000,24,6.04,A,Debt Consolidation
L04296,B01161,2024-05-30,9600,36,16.59,D,Debt Consolidation
L04297,B00640,2022-09-18,17100,48,16.9,D,Debt Consolidation
L04298,B02085,2024-08-09,26100,60,10.16,B,Debt Consolidation
L04299,B00359,2022-07-18,24200,48,12.08,C,Medical
L04300,B01804,2023-05-18,23000,36,11.12,B,Debt Consolidation
L04301,B00539,2023-02-11,31600,36,9.96,B,Debt Consolidation
L04302,B04440,2022-12-16,19300,60,16.6,D,Debt Consolidation
L04303,B02219,2023-07-30,38700,36,13.64,C,Business
L04304,B01714,2022-06-01,6000,36,17.22,D,Personal
L04305,B00866,2022-03-23,8700,36,20.75,E,Personal
L04306,B02068,2023-08-14,5300,60,20.61,E,Auto
L04307,B02351,2022-09-11,5900,48,20.22,E,Debt Consolidation
L04308,B00776,2023-12-03,40000,48,14.02,C,Business
L04309,B03269,2024-07-01,23800,36,26.7,F,Debt Consolidation
L04310,B03628,2023-03-25,12300,48,16.77,D,Home Improvement
L04311,B01036,2024-04-12,40000,36,15.7,D,Debt Consolidation
L04312,B00361,2021-07-29,11800,36,21.44,E,Auto
L04313,B02820,2021-01-16,6500,60,27.95,F,Debt Consolidation
L04314,B00296,2023-11-14,5500,36,16.8,D,Personal
L04315,B01427,2024-09-18,25800,36,16.87,D,Debt Consolidation
L04316,B03510,2023-02-06,25700,60,13.31,C,Home Improvement
L04317,B02817,2024-02-24,16700,36,16.17,D,Debt Consolidation
L04318,B02866,2024-08-18,20600,48,11.66,C,Medical
L04319,B00693,2024-05-01,26800,48,14.0,C,Debt Consolidation
L04320,B01068,2024-06-01,23000,60,13.04,C,Personal
L04321,B01133,2022-08-02,23100,60,15.94,D,Personal
L04322,B01122,2022-09-04,3800,48,16.87,D,Medical
L04323,B01242,2021-08-10,9500,36,27.27,F,Medical
L04324,B00947,2023-09-14,9600,36,12.93,C,Vacation
L04325,B03148,2021-05-11,37400,60,6.27,A,Debt Consolidation
L04326,B01616,2022-11-20,11100,24,27.87,F,Debt Consolidation
L04327,B00063,2022-07-21,7800,48,21.43,E,Home Improvement
L04328,B00394,2024-08-04,14300,36,27.01,F,Personal
L04329,B01527,2022-10-28,30700,36,17.76,D,Home Improvement
L04330,B01502,2022-07-22,14900,36,25.38,F,Auto
L04331,B00520,2022-06-19,30300,24,12.87,C,Debt Consolidation
L04332,B00389,2024-09-05,8600,60,21.51,E,Debt Consolidation
L04333,B00588,2024-08-27,20400,60,21.18,E,Personal
L04334,B03498,2022-09-04,8600,36,16.34,D,Medical
L04335,B03062,2022-01-21,7000,48,21.82,E,Auto
L04336,B02572,2021-11-04,11000,48,26.77,F,Debt Consolidation
L04337,B00280,2023-11-26,6300,60,17.23,D,Business
L04338,B03117,2022-05-08,12400,60,10.59,B,Home Improvement
L04339,B03473,2021-04-27,7700,36,17.27,D,Auto
L04340,B01985,2024-05-13,28700,36,14.2,C,Debt Consolidation
L04341,B02282,2023-04-08,11500,48,26.08,F,Personal
L04342,B04282,2024-09-14,22900,60,11.61,B,Debt Consolidation
L04343,B00805,2022-10-17,19000,48,21.09,E,Vacation
L04344,B00075,2021-10-14,11900,60,15.54,D,Home Improvement
L04345,B02986,2021-02-22,17700,60,26.53,F,Auto
L04346,B00710,2024-09-04,17100,48,26.36,F,Personal
L04347,B03663,2023-10-16,40000,60,20.62,E,Debt Consolidation
L04348,B01431,2022-08-29,9500,36,18.41,D,Personal
L04349,B00647,2022-06-16,21700,36,17.14,D,Personal
L04350,B02039,2023-05-08,9600,48,17.08,D,Personal
L04351,B04134,2023-04-09,25900,36,21.95,E,Debt Consolidation
L04352,B03939,2023-03-07,25500,36,22.55,E,Medical
L04353,B02216,2021-03-14,17400,48,21.43,E,Personal
L04354,B03357,2024-04-09,8200,36,21.05,E,Debt Consolidation
L04355,B00103,2024-03-17,28000,60,16.73,D,Personal
L04356,B00145,2022-01-24,32500,60,11.56,B,Medical
L04357,B00755,2022-12-04,6900,36,11.36,B,Personal
L04358,B04058,2022-04-01,40000,36,22.96,E,Home Improvement
L04359,B04462,2023-12-31,17000,48,6.87,A,Personal
L04360,B01831,2024-07-31,36900,36,21.42,E,Debt Consolidation
L04361,B03710,2023-09-02,20300,36,10.34,B,Personal
L04362,B00083,2023-01-05,23500,48,23.58,E,Home Improvement
L04363,B01312,2023-11-05,32600,48,11.33,B,Debt Consolidation
L04364,B03340,2022-09-07,11000,36,26.43,F,Debt Consolidation
L04365,B03695,2021-12-15,21000,60,22.51,E,Debt Consolidation
L04366,B03932,2024-09-08,16000,48,26.36,F,Home Improvement
L04367,B03448,2024-02-18,40000,36,16.08,D,Debt Consolidation
L04368,B03669,2022-01-06,14400,48,17.2,D,Medical
L04369,B01616,2022-08-25,10700,36,26.05,F,Personal
L04370,B04247,2021-07-19,23200,36,12.7,C,Auto
L04371,B02804,2023-08-23,11600,60,20.78,E,Home Improvement
L04372,B02063,2021-09-20,18000,60,22.41,E,Debt Consolidation
L04373,B04197,2022-06-14,36000,36,19.01,D,Debt Consolidation
L04374,B00780,2024-02-19,16800,60,16.57,D,Auto
L04375,B01059,2022-01-10,15400,36,17.71,D,Personal
L04376,B02399,2022-11-19,22300,36,17.21,D,Personal
L04377,B03005,2024-09-02,5200,24,15.85,D,Debt Consolidation
L04378,B02331,2021-07-02,24900,36,15.13,C,Debt Consolidation
L04379,B01760,2022-04-01,8100,36,18.24,D,Auto
L04380,B04261,2022-12-29,27100,60,17.05,D,Debt Consolidation
L04381,B00428,2022-04-03,19200,36,10.64,B,Debt Consolidation
L04382,B03877,2022-09-21,12000,36,11.15,B,Debt Consolidation
L04383,B02491,2023-05-12,19900,48,16.2,C,Personal
L04384,B02117,2022-11-10,31700,36,21.88,E,Vacation
L04385,B02322,2023-02-01,22000,48,17.77,D,Debt Consolidation
L04386,B00560,2022-06-18,15600,36,16.23,D,Home Improvement
L04387,B01386,2024-04-14,21000,36,15.91,D,Personal
L04388,B02618,2022-08-26,6500,48,14.67,C,Auto
L04389,B01955,2023-08-08,4100,24,16.94,D,Personal
L04390,B00590,2021-08-30,10600,36,27.5,F,Auto
L04391,B00499,2023-08-22,24800,36,11.33,B,Home Improvement
L04392,B02823,2021-04-20,17900,36,20.95,E,Home Improvement
L04393,B01530,2024-07-23,18000,48,21.44,E,Personal
L04394,B01639,2024-04-10,25400,36,26.29,F,Medical
L04395,B01133,2024-04-03,25000,48,21.04,E,Personal
L04396,B04484,2024-06-25,40000,48,20.81,E,Personal
L04397,B00416,2021-05-26,21900,36,22.01,E,Debt Consolidation
L04398,B01592,2023-08-26,20600,60,25.9,F,Personal
L04399,B04408,2022-02-03,11400,60,20.75,E,Personal
L04400,B03884,2023-10-22,22600,48,21.55,E,Auto
L04401,B01608,2021-09-03,13600,24,13.08,C,Personal
L04402,B03725,2023-02-21,28000,36,10.39,B,Debt Consolidation
L04403,B01716,2023-12-22,9700,36,17.04,D,Personal
L04404,B00203,2022-09-04,33500,36,8.57,A,Debt Consolidation
L04405,B03855,2023-04-27,33200,36,13.27,C,Debt Consolidation
L04406,B03960,2021-04-21,22300,48,18.13,D,Auto
L04407,B00110,2021-11-05,15100,24,17.6,D,Debt Consolidation
L04408,B04178,2021-10-09,18800,60,17.85,D,Personal
L04409,B00769,2022-02-15,8500,36,24.61,F,Vacation
L04410,B00139,2022-12-03,4100,48,21.54,E,Debt Consolidation
L04411,B00221,2023-04-19,26600,60,13.34,C,Debt Consolidation
L04412,B00861,2024-03-12,21800,36,13.17,C,Auto
L04413,B03928,2023-07-27,11600,60,17.36,D,Debt Consolidation
L04414,B02388,2021-10-21,27100,36,10.64,B,Medical
L04415,B02526,2022-10-10,9300,60,22.92,E,Debt Consolidation
L04416,B01446,2022-01-05,32700,60,17.85,D,Medical
L04417,B01610,2021-06-15,10000,36,26.27,F,Debt Consolidation
L04418,B00199,2023-09-26,19300,60,16.57,D,Business
L04419,B02864,2022-11-13,12100,36,20.69,E,Medical
L04420,B01161,2024-07-16,14500,36,14.28,C,Personal
L04421,B01370,2021-12-29,16400,24,22.16,E,Auto
L04422,B03572,2022-10-04,18300,36,14.67,C,Debt Consolidation
L04423,B02223,2024-07-23,21500,48,26.54,F,Debt Consolidation
L04424,B00489,2021-04-29,21400,36,22.35,E,Home Improvement
L04425,B03541,2021-01-10,21500,48,14.13,C,Personal
L04426,B02868,2023-07-15,13400,36,10.49,B,Medical
L04427,B02428,2022-07-15,5900,60,17.18,D,Personal
L04428,B01878,2022-03-05,21300,24,20.56,E,Personal
L04429,B00865,2021-12-12,11300,24,18.66,D,Personal
L04430,B02181,2024-03-26,11500,48,21.6,E,Medical
L04431,B03029,2021-11-21,6400,60,15.06,D,Auto
L04432,B03099,2023-09-30,28000,48,16.68,D,Vacation
L04433,B03329,2021-06-30,26400,36,12.52,C,Debt Consolidation
L04434,B03635,2021-09-23,8800,36,27.88,F,Debt Consolidation
L04435,B00656,2024-06-12,11400,24,21.29,E,Business
L04436,B01380,2023-06-08,29700,36,16.21,D,Auto
L04437,B00236,2024-07-21,38300,36,17.13,D,Debt Consolidation
L04438,B00989,2023-05-30,13000,36,26.9,F,Vacation
L04439,B01383,2023-04-07,7500,48,17.89,D,Medical
L04440,B00815,2023-05-29,8900,48,20.18,E,Debt Consolidation
L04441,B02967,2023-09-05,14400,48,12.99,C,Auto
L04442,B01690,2023-02-25,40000,36,13.6,C,Auto
L04443,B03801,2021-01-10,40000,48,17.33,D,Debt Consolidation
L04444,B02487,2021-03-19,5600,36,13.92,C,Personal
L04445,B01666,2023-12-30,6000,36,16.67,D,Vacation
L04446,B02636,2022-02-13,21500,48,9.92,B,Personal
L04447,B03987,2023-02-04,22400,48,15.88,D,Auto
L04448,B01824,2021-01-29,21900,48,13.75,C,Debt Consolidation
L04449,B04089,2022-10-22,8600,36,12.59,C,Personal
L04450,B00611,2023-12-24,21500,60,21.33,E,Debt Consolidation
L04451,B01336,2022-01-26,12000,36,16.23,D,Debt Consolidation
L04452,B03869,2021-02-06,31800,60,10.37,B,Personal
L04453,B04326,2021-01-09,14900,36,16.98,D,Auto
L04454,B03693,2024-07-07,14800,36,26.9,F,Personal
L04455,B04436,2022-05-25,11600,36,12.43,C,Business
L04456,B03567,2022-04-09,25600,36,8.01,A,Personal
L04457,B02212,2022-12-07,38000,36,27.05,F,Debt Consolidation
L04458,B02164,2022-10-02,5400,60,25.78,F,Business
L04459,B00071,2021-09-22,11800,36,16.23,D,Debt Consolidation
L04460,B01750,2021-07-30,29400,48,21.08,E,Auto
L04461,B00342,2023-02-25,34700,60,14.63,C,Debt Consolidation
L04462,B02827,2023-10-28,39800,48,15.83,D,Vacation
L04463,B03832,2024-04-20,22900,36,13.98,C,Debt Consolidation
L04464,B02380,2022-09-19,6600,60,21.74,E,Home Improvement
L04465,B03870,2021-12-09,24200,36,18.25,D,Home Improvement
L04466,B04203,2021-05-14,10200,36,14.12,C,Debt Consolidation
L04467,B03274,2021-04-04,11300,48,19.64,E,Home Improvement
L04468,B02440,2022-09-03,4800,24,27.32,F,Debt Consolidation
L04469,B04326,2022-08-19,9200,48,21.05,E,Auto
L04470,B02068,2023-07-23,12400,36,16.72,D,Business
L04471,B03540,2023-12-02,26800,36,6.59,A,Auto
L04472,B00472,2024-05-06,17300,36,17.61,D,Home Improvement
L04473,B03766,2023-12-10,19000,60,15.73,D,Debt Consolidation
L04474,B04170,2022-11-23,24700,60,16.92,D,Debt Consolidation
L04475,B00654,2023-06-08,5300,36,22.78,E,Home Improvement
